id,name,start_date,end_date,term,party_id,party,area_id,area,organisation_name,party_role,organisation_role
568,Adekoya Adesegun Abdul-Majeed,1983-05-29,1992-05-29,1983,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,1992-05-29,1998-05-29,1992,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,1998-05-29,1999-05-29,1998,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,1999-05-29,2003-05-29,1999,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,2003-05-29,2007-05-29,2003,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,2007-05-29,2011-05-29,2007,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
568,Adekoya Adesegun Abdul-Majeed,2011-05-29,2015-05-29,2011,5897,Peoples Democratic Party,482,Ijebu North/Ijebu East/Ogun Waterside,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,1979-05-29,1983-05-29,1979,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,1983-05-29,1992-05-29,1983,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,1992-05-29,1998-05-29,1992,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,1998-05-29,1999-05-29,1998,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,1999-05-29,2003-05-29,1999,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,2003-05-29,2007-05-29,2003,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,2007-05-29,2011-05-29,2007,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
728,ANAYO EDWIN,2011-05-29,2015-05-29,2011,6334,Peoples Democratic Party,747,Ezza North/Ishelu,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,1979-05-29,1983-05-29,1979,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,1983-05-29,1992-05-29,1983,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,1992-05-29,1998-05-29,1992,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,1998-05-29,1999-05-29,1998,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,1999-05-29,2003-05-29,1999,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,2003-05-29,2007-05-29,2003,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,2007-05-29,2011-05-29,2007,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
729,ANOHU CHUKWUEMEKA REGINALD,2011-05-29,2015-05-29,2011,6337,Peoples Democratic Party,602,Ihiala,House of Representatives,Member,Federal Representative
922,GARBA IBRAHIM MOHAMMED,2011,2011-05-29,2007,6860,All Progressives Congress (APC),700,Gwale,House of Representatives,Member,Federal Representative
922,GARBA IBRAHIM MOHAMMED,2011-05-29,2015-05-29,2011,6860,All Progressives Congress (APC),700,Gwale,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,1979-05-29,1983-05-29,1979,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,1983-05-29,1992-05-29,1983,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,1992-05-29,1998-05-29,1992,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,1998-05-29,1999-05-29,1998,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,1999-05-29,2003-05-29,1999,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,2003-05-29,2007-05-29,2003,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,2007-05-29,2011-05-29,2007,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
906,OLATUBOSUN OLAJIDE BOLADALE,2011-05-29,2015-05-29,2011,6787,All Progressives Congress (APC),662,Saki East/Saki West/Atigbo,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,1979-05-29,1983-05-29,1979,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,1983-05-29,1992-05-29,1983,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,1992-05-29,1998-05-29,1992,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,1998-05-29,1999-05-29,1998,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,1999-05-29,2003-05-29,1999,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,2003-05-29,2007-05-29,2003,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,2007-05-29,2011-05-29,2007,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
863,BARR (MRS) RITA ORJI,2011-05-29,2015-05-29,2011,6679,Peoples Democratic Party,789,Ajeromi/Ifelodun,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,1979-05-29,1983-05-29,1979,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,1983-05-29,1992-05-29,1983,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,1992-05-29,1998-05-29,1992,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,1998-05-29,1999-05-29,1998,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,1999-05-29,2003-05-29,1999,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,2003-05-29,2007-05-29,2003,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,2007-05-29,2011-05-29,2007,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
847,BOLAJI YUSUF AYINLA,2011-05-29,2015-05-29,2011,6643,All Progressives Congress (APC),616,Mushin II Federal Constituency,House of Representatives,Member,Federal Representative
445,UZOMA NKEM ABONTA,2007-05-29,2011-05-29,2007,3090,Peoples Democratic Party,,,House of Representatives,Member,Federal Representative
445,UZOMA NKEM ABONTA,2011-05-29,2015-05-29,2011,3090,Peoples Democratic Party,807,Ukwa East/Ukwa West,House of Representatives,Member,Federal Representative
42,ADEYINKA AYANTUNJI AJAYI,2011-05-29,2013-07-30,2011,2721,Action Congress of Nigeria,496,Odo-Otin/Ifelodun/Boripe,House of Representatives,Member,Federal Representative
42,ADEYINKA AYANTUNJI AJAYI,2013-07-31,2015-05-29,2011,5578,All Progressives Congress (APC),496,Odo-Otin/Ifelodun/Boripe,House of Representatives,Member,Federal Representative
362,OLUSEGUN DOKUN ODEBUNMI,2011-05-29,2015-05-29,2011,3052,Peoples Democratic Party,739,Ogo Oluwa/Surulere,House of Representatives,Member,Federal Representative
919,SALISU ZAKARI NINGI,2015,2015-05-29,2011,6818,All Progressives Congress (APC),724,Ningi/Warji,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,1979-05-29,1983-05-29,1979,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,1983-05-29,1992-05-29,1983,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,1992-05-29,1998-05-29,1992,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,1998-05-29,1999-05-29,1998,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,1999-05-29,2003-05-29,1999,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,2003-05-29,2007-05-29,2003,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,2007-05-29,2011-05-29,2007,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
865,SHADIMU MUTIU A,2011-05-29,2015-05-29,2011,6685,Peoples Democratic Party,696,Oshodi/Isolo I,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,1979-05-29,1983-05-29,1979,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,1983-05-29,1992-05-29,1983,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,1992-05-29,1998-05-29,1992,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,1998-05-29,1999-05-29,1998,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,1999-05-29,2003-05-29,1999,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,2003-05-29,2007-05-29,2003,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,2007-05-29,2011-05-29,2007,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
849,(OTUNBA) A A ABDULKABIR,2011-05-29,2015-05-29,2011,6647,All Progressives Congress (APC),468,Ibeju Lekki,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,1979-05-29,1983-05-29,1979,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,1983-05-29,1992-05-29,1983,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,1992-05-29,1998-05-29,1992,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,1998-05-29,1999-05-29,1998,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,1999-05-29,2003-05-29,1999,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,2003-05-29,2007-05-29,2003,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,2007-05-29,2011-05-29,2007,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
817,ABDULLAHI HASSAN SURU,2011-05-29,2015-05-29,2011,6554,All Progressives Congress (APC),548,Bagudo/Suru,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,1979-05-29,1983-05-29,1979,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,1983-05-29,1992-05-29,1983,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,1992-05-29,1998-05-29,1992,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,1998-05-29,1999-05-29,1998,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,1999-05-29,2003-05-29,1999,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,2003-05-29,2007-05-29,2003,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,2007-05-29,2011-05-29,2007,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
784,HASSAN ADAMU SHEKARAU,2011-05-29,2015-05-29,2011,6470,All Progressives Congress (APC),690,Birnin Gwari/Giwa,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,1979-05-29,1983-05-29,1979,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,1983-05-29,1992-05-29,1983,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,1992-05-29,1998-05-29,1992,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,1998-05-29,1999-05-29,1998,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,1999-05-29,2003-05-29,1999,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,2003-05-29,2007-05-29,2003,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,2007-05-29,2011-05-29,2007,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
918,CHIEF JEROME AMADI EKE,2011-05-29,2015-05-29,2011,6815,Peoples Democratic Party,729,Etche/Omuma,House of Representatives,Member,Federal Representative
417,TIJJANI JOBE ABDULKADIR,2011-05-29,2013-07-30,2011,2823,All Nigeria Peoples Party,790,Dawakin-Tofa/Tofa/Rimin Gado,House of Representatives,Member,Federal Representative
417,TIJJANI JOBE ABDULKADIR,2013-07-31,2015-05-29,2011,5678,All Progressives Congress (APC),790,Dawakin-Tofa/Tofa/Rimin Gado,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,1979-05-29,1983-05-29,1979,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,1983-05-29,1992-05-29,1983,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,1992-05-29,1998-05-29,1992,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,1998-05-29,1999-05-29,1998,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,1999-05-29,2003-05-29,1999,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,2003-05-29,2007-05-29,2003,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,2007-05-29,2011-05-29,2007,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
783,YUNUSA AHMAD ABUBAKAR,2011-05-29,2015-05-29,2011,6467,All Progressives Congress (APC),776,Yamaltu/Deba,House of Representatives,Member,Federal Representative
732,IGARIWEY IDUMA ENWO,1979-05-29,1983-05-29,1979,6344,Peoples Democratic Party,740,Afikpo North/Afikpo South,House of Representatives,Member,Federal Representative
732,IGARIWEY IDUMA ENWO,1983-05-29,1992-05-29,1983,6344,Peoples Democratic Party,740,Afikpo North/Afikpo South,House of Representatives,Member,Federal Representative
