id,name,sort_name,party,constituency,area,term,wikiname,source,notes,end_date,start_date,death_date
hans_stercken,Hans Stercken,Stercken!,CDU,Aachen-Stadt,Nordrhein-Westfalen,8,Hans Stercken,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
adolf_stockleben_(mdb),Adolf Stockleben,Stockleben!,SPD,"",Niedersachsen,8,Adolf Stockleben (MdB),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
wilhelm_stöckl,Wilhelm Stöckl,Stockl!,SPD,"",Bayern,8,Wilhelm Stöckl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
wilhelm_peter_stommel,Wilhelm Peter Stommel,Stommel!,CDU,Lüdinghausen,Nordrhein-Westfalen,8,Wilhelm Peter Stommel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
günter_straßmeir,Günter Straßmeir,Strassmeir!,CDU,"",Berlin,8,Günter Straßmeir,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
franz_josef_strauß,Franz Josef Strauß,Strauss!,CSU,Weilheim,Bayern,8,Franz Josef Strauß,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 29. November 1978,1978-11-29,,
richard_stücklen,Richard Stücklen,Stucklen!,CSU,Roth,Bayern,8,Richard Stücklen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans-jürgen_stutzer,Hans-Jürgen Stutzer,Stutzer!,CDU,"",Schleswig-Holstein,8,Hans-Jürgen Stutzer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
olaf_sund,Olaf Sund,Sund!,SPD,"",Niedersachsen,8,Olaf Sund,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 17. Mai 1977,1977-05-17,,
egon_susset,Egon Susset,Susset!,CDU,Heilbronn,Baden-Württemberg,8,Egon Susset,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
manfred_sybertz,Manfred Sybertz,Sybertz!,SPD,"",Nordrhein-Westfalen,8,Manfred Sybertz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans-adolf_de_terra,Hans-Adolf de Terra,Terra!,CDU,"",Niedersachsen,8,Hans-Adolf de Terra,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
klaus_thüsing,Klaus Thüsing,Thusing!,SPD,"",Nordrhein-Westfalen,8,Klaus Thüsing,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 9. Mai 1977 für Hermann Spillecke,,1977-05-09,
ferdinand_tillmann,Ferdinand Tillmann,Tillmann!,CDU,Arnsberg – Soest,Nordrhein-Westfalen,8,Ferdinand Tillmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
helga_timm,Helga Timm,Timm!,SPD,"",Hessen,8,Helga Timm,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
jürgen_todenhöfer,Jürgen Todenhöfer,Todenhofer!,CDU,"",Rheinland-Pfalz,8,Jürgen Todenhöfer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
albert_tönjes,Albert Tönjes,Tonjes!,SPD,"",Nordrhein-Westfalen,8,Albert Tönjes,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 25. April 1980,1980-04-25,,
günter_topmann,Günter Topmann,Topmann!,SPD,Altena – Lüdenscheid,Nordrhein-Westfalen,8,Günter Topmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
brigitte_schulte,Brigitte Traupe,Traupe!,SPD,Hameln – Springe,Niedersachsen,8,Brigitte Schulte,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
irma_tübler,Irma Tübler,Tubler!,CDU,"",Schleswig-Holstein,8,Irma Tübler,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
reinhard_ueberhorst,Reinhard Ueberhorst,Ueberhorst!,SPD,Pinneberg,Schleswig-Holstein,8,Reinhard Ueberhorst,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hermann_josef_unland,Hermann Josef Unland,Unland!,CDU,Ahaus – Bocholt,Nordrhein-Westfalen,8,Hermann Josef Unland,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans-eberhard_urbaniak,Hans-Eberhard Urbaniak,Urbaniak!,SPD,Dortmund II,Nordrhein-Westfalen,8,Hans-Eberhard Urbaniak,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
roswitha_verhülsdonk,Roswitha Verhülsdonk,Verhulsdonk!,CDU,"",Rheinland-Pfalz,8,Roswitha Verhülsdonk,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
friedrich_vogel_(politiker),Friedrich Vogel,"Vogel, Friedrich!",CDU,"",Nordrhein-Westfalen,8,Friedrich Vogel (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans-jochen_vogel,Hans-Jochen Vogel,"Vogel, Hans!",SPD,München-Nord,Bayern,8,Hans-Jochen Vogel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
kurt_vogelsang,Kurt Vogelsang,Vogelsang!,SPD,"",Nordrhein-Westfalen,8,Kurt Vogelsang,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
wolfgang_vogt,Wolfgang Vogt,Vogt!,CDU,Düren,Nordrhein-Westfalen,8,Wolfgang Vogt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
manfred_vohrer,Manfred Vohrer,Vohrer!,FDP,"",Baden-Württemberg,8,Manfred Vohrer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
ekkehard_voigt,Ekkehard Voigt,"Voigt, Ekkehard!",CSU,"",Bayern,8,Ekkehard Voigt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 8. Dezember 1978 für Peter Schmidhuber,,1978-12-08,
karsten_voigt_(politiker),Karsten Voigt,Voigt !,SPD,Frankfurt I,Hessen,8,Karsten Voigt (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
günter_volmer,Günter Volmer,Volmer!,CDU,"",Nordrhein-Westfalen,8,Günter Volmer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
josef_vosen,Josef Vosen,Vosen!,SPD,"",Nordrhein-Westfalen,8,Josef Vosen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 18. Oktober 1979 für Kurt Koblitz,,1979-10-18,
friedrich_voss,Friedrich Voss,Voss!,CSU,"",Bayern,8,Friedrich Voss,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
horst_waffenschmidt,Horst Waffenschmidt,Waffenschmidt!,CDU,Oberbergischer Kreis – Siegkreis II,Nordrhein-Westfalen,8,Horst Waffenschmidt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
theodor_waigel,Theodor Waigel,Waigel!,CSU,Neu-Ulm,Bayern,8,Theodor Waigel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
karl-heinz_walkhoff,Karl-Heinz Walkhoff,Walkhoff!,SPD,"",Nordrhein-Westfalen,8,Karl-Heinz Walkhoff,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 31. Dezember 1978 für Adolf Scheu,,1978-12-31,
walter_wallmann,Walter Wallmann,Wallmann!,CDU,"",Hessen,8,Walter Wallmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 14. Juni 1977,1977-06-14,,
ernst_waltemathe,Ernst Waltemathe,Waltemathe!,SPD,Bremen-Ost,Bremen,8,Ernst Waltemathe,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
rudi_walther,Rudi Walther,Walther!,SPD,Waldeck,Hessen,8,Rudi Walther,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hanna_walz,Hanna Walz,Walz!,CDU,"",Hessen,8,Hanna Walz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
jürgen_warnke,Jürgen Warnke,Warnke!,CSU,"",Bayern,8,Jürgen Warnke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
ludolf_von_wartenberg,Ludolf von Wartenberg,"Wartenberg, Ludolf!",CDU,"",Niedersachsen,8,Ludolf von Wartenberg,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
kurt_wawrzik,Kurt Wawrzik,Wawrzik!,CDU,"",Baden-Württemberg,8,Kurt Wawrzik,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hubert_weber_(politiker),Hubert Weber,"Weber, Hubert!",SPD,Köln III,Nordrhein-Westfalen,8,Hubert Weber (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
"karl_weber_(politiker,_1936)",Karl Weber,"Weber, Karl!",CDU,Heidelberg-Stadt,Baden-Württemberg,8,"Karl Weber (Politiker, 1936)",https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
herbert_wehner,Herbert Wehner,Wehner!,SPD,Harburg,Hamburg,8,Herbert Wehner,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
willi_weiskirch,Willi Weiskirch,Weiskirch!,CDU,Olpe – Meschede,Nordrhein-Westfalen,8,Willi Weiskirch,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
gert_weisskirchen,Gert Weisskirchen,Weisskirchen!,SPD,"",Baden-Württemberg,8,Gert Weisskirchen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
richard_von_weizsäcker,Richard von Weizsäcker,Weizsacker!,CDU,"",Rheinland-Pfalz,8,Richard von Weizsäcker,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
friedrich_wendig,Friedrich Wendig,Wendig!,FDP,"",Niedersachsen,8,Friedrich Wendig,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
martin_wendt_(spd),Martin Wendt,Wendt!,SPD,"",Nordrhein-Westfalen,8,Martin Wendt (SPD),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
herbert_werner_(politiker),Herbert Werner,Werner!,CDU,Ulm,Baden-Württemberg,8,Herbert Werner (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
axel_wernitz,Axel Wernitz,Wernitz!,SPD,"",Bayern,8,Axel Wernitz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
heinz_westphal,Heinz Westphal,Westphal!,SPD,Wanne-Eickel – Wattenscheid,Nordrhein-Westfalen,8,Heinz Westphal,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
helga_wex,Helga Wex,Wex!,CDU,"",Nordrhein-Westfalen,8,Helga Wex,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
bruno_wiefel,Bruno Wiefel,Wiefel!,SPD,Leverkusen – Opladen,Nordrhein-Westfalen,8,Bruno Wiefel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
werner_wilhelm,Werner Wilhelm,Wilhelm!,SPD,St. Ingbert,Saarland,8,Werner Wilhelm,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
waltrud_will-feld,Waltrud Will-Feld,Will!,CDU,Cochem,Rheinland-Pfalz,8,Waltrud Will-Feld,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
dorothee_wilms,Dorothee Wilms,Wilms!,CDU,"",Nordrhein-Westfalen,8,Dorothee Wilms,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hermann_wimmer,Hermann Wimmer,"Wimmer,Hermann!",SPD,"",Bayern,8,Hermann Wimmer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
willy_wimmer,Willy Wimmer,"Wimmer, Willy!",CDU,Rheydt – Grevenbroich II,Nordrhein-Westfalen,8,Willy Wimmer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
heinrich_windelen,Heinrich Windelen,Windelen!,CDU,Beckum – Warendorf,Nordrhein-Westfalen,8,Heinrich Windelen,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans-jürgen_wischnewski,Hans-Jürgen Wischnewski,Wischnewski!,SPD,Köln I,Nordrhein-Westfalen,8,Hans-Jürgen Wischnewski,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
roswitha_wisniewski,Roswitha Wisniewski,Wisniewski!,CDU,"",Baden-Württemberg,8,Roswitha Wisniewski,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans_wissebach,Hans Wissebach,Wissebach!,CDU,"",Hessen,8,Hans Wissebach,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 15. Juni 1977 für Walter Wallmann,,1977-06-15,
matthias_wissmann,Matthias Wissmann,Wissmann!,CDU,Ludwigsburg,Baden-Württemberg,8,Matthias Wissmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
hans_de_with,Hans de With,With!,SPD,"",Bayern,8,Hans de With,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
fritz_wittmann,Fritz Wittmann,"Wittmann, Fritz!",CSU,"",Bayern,8,Fritz Wittmann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
otto_wittmann_(politiker),Otto Wittmann,"Wittmann, Otto!",SPD,"",Bayern,8,Otto Wittmann (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
jürgen_wohlrabe,Jürgen Wohlrabe,Wohlrabe!,CDU,"",Berlin,8,Jürgen Wohlrabe,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 11. September 1979,1979-09-11,,
torsten_wolfgramm,Torsten Wolfgramm,Wolfgramm!,FDP,"",Niedersachsen,8,Torsten Wolfgramm,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
erich_wolfram,Erich Wolfram,Wolfram!,SPD,Recklinghausen-Stadt,Nordrhein-Westfalen,8,Erich Wolfram,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
manfred_wörner,Manfred Wörner,Worner!,CDU,Göppingen,Baden-Württemberg,8,Manfred Wörner,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
olaf_baron_von_wrangel,Olaf Baron von Wrangel,Wrangel!,CDU,Herzogtum Lauenburg – Stormarn-Süd,Schleswig-Holstein,8,Olaf Baron von Wrangel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
lothar_wrede,Lothar Wrede,Wrede!,SPD,Hagen,Nordrhein-Westfalen,8,Lothar Wrede,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
otto_wulff,Otto Wulff,Wulff!,CDU,"",Nordrhein-Westfalen,8,Otto Wulff,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
richard_wurbs,Richard Wurbs,Wurbs!,FDP,"",Hessen,8,Richard Wurbs,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
peter_würtz,Peter Würtz,Wurtz!,SPD,"",Niedersachsen,8,Peter Würtz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
kurt_wüster,Kurt Wüster,Wuster!,SPD,"",Nordrhein-Westfalen,8,Kurt Wüster,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
günther_wuttke,Günther Wuttke,Wuttke!,SPD,"",Hessen,8,Günther Wuttke,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
johann_wuwer,Johann Wuwer,Wuwer!,SPD,Bottrop – Gladbeck,Nordrhein-Westfalen,8,Johann Wuwer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
peter_kurt_würzbach,Peter Kurt Würzbach,Wurzbach!,CDU,Segeberg – Stormarn-Nord,Schleswig-Holstein,8,Peter Kurt Würzbach,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
fred_zander,Fred Zander,Zander!,SPD,"",Hessen,8,Fred Zander,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
franz_josef_zebisch,Franz Josef Zebisch,Zebisch!,SPD,"",Bayern,8,Franz Josef Zebisch,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
gerhard_zeitel,Gerhard Zeitel,Zeitel!,CDU,"",Baden-Württemberg,8,Gerhard Zeitel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 3. September 1980,1980-09-03,,
werner_zeitler,Werner Zeitler,Zeitler!,SPD,Dortmund I,Nordrhein-Westfalen,8,Werner Zeitler,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
werner_zeyer,Werner Zeyer,Zeyer!,CDU,Ottweiler,Saarland,8,Werner Zeyer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),ausgeschieden am 10. Juli 1979,1979-07-10,,
erich_ziegler_(politiker),Erich Ziegler,Ziegler!,CSU,"",Bayern,8,Erich Ziegler (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
friedrich_zimmermann,Friedrich Zimmermann,Zimmermann!,CSU,Landshut,Bayern,8,Friedrich Zimmermann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
otto_zink,Otto Zink,Zink!,CDU,"",Hessen,8,Otto Zink,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
wolf-dieter_zumpfort,Wolf-Dieter Zumpfort,Zumpfort!,FDP,"",Schleswig-Holstein,8,Wolf-Dieter Zumpfort,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),eingetreten am 30. April 1979 für Walter Peters,,1979-04-30,
werner_zywietz,Werner Zywietz,Zywietz!,FDP,"",Schleswig-Holstein,8,Werner Zywietz,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(8._Wahlperiode),,,,
manfred_abelein,Manfred Abelein,"Abelein, Manfred",CDU,Aalen – Heidenheim,Baden-Württemberg,7,Manfred Abelein,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
ernst_achenbach,Ernst Achenbach,"Achenbach, Ernst",FDP,"",Nordrhein-Westfalen,7,Ernst Achenbach,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
rudi_adams,Rudi Adams,"Adams, Rudi",SPD,Köln-Land,Nordrhein-Westfalen,7,Rudi Adams,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
conrad_ahlers,Conrad Ahlers,"Ahlers, Conrad",SPD,Kreuznach,Rheinland-Pfalz,7,Conrad Ahlers,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
karl_ahrens,Karl Ahrens,"Ahrens, Karl",SPD,Holzminden,Niedersachsen,7,Karl Ahrens,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
heinrich_aigner,Heinrich Aigner,"Aigner, Heinrich",CSU,Amberg – Neumarkt,Bayern,7,Heinrich Aigner,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
siegbert_alber,Siegbert Alber,"Alber, Siegbert",CDU,"",Baden-Württemberg,7,Siegbert Alber,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
odal_von_alten-nordheim,Odal von Alten-Nordheim,"Alten-Nordheim, Odal von",CDU,"",Niedersachsen,7,Odal von Alten-Nordheim,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
walter_althammer,Walter Althammer,"Althammer, Walter",CSU,Augsburg-Land,Bayern,7,Walter Althammer,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
max_amling,Max Amling,"Amling, Max",SPD,Augsburg,Bayern,7,Max Amling,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
franz_amrehn,Franz Amrehn,"Amrehn, Franz",CDU,"",Berlin,7,Franz Amrehn,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
jürgen_anbuhl,Jürgen Anbuhl,"Anbuhl, Jürgen",SPD,Schleswig – Eckernförde,Schleswig-Holstein,7,Jürgen Anbuhl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
hans_apel,Hans Apel,"Apel, Hans",SPD,Hamburg-Nord I,Hamburg,7,Hans Apel,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
walter_arendt,Walter Arendt,"Arendt, Walter",SPD,Herne – Castrop-Rauxel,Nordrhein-Westfalen,7,Walter Arendt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
claus_arndt,Claus Arndt,"Arndt, Claus",SPD,"",Hamburg,7,Claus Arndt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),eingetreten am 20. Mai 1974 für Wilhelm Nölling,,1974-05-20,
klaus_dieter_arndt,Klaus Dieter Arndt,"Arndt, Klaus Dieter",SPD,"",Berlin,7,Klaus Dieter Arndt,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),verstorben am 29. Januar 1974,1974-01-29,,1974-01-29
gottfried_arnold_(politiker),Gottfried Arnold,"Arnold, Gottfried",CDU,Düsseldorf I,Nordrhein-Westfalen,7,Gottfried Arnold (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
helmut_artzinger,Helmut Artzinger,"Artzinger, Helmut",CDU,Bruchsal – Karlsruhe-Land II,Baden-Württemberg,7,Helmut Artzinger,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
hans-jürgen_augstein,Hans-Jürgen Augstein,"Augstein, Hans-Jürgen",SPD,Ennepe-Ruhr-Kreis,Nordrhein-Westfalen,7,Hans-Jürgen Augstein,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),,,,
rudolf_augstein,Rudolf Augstein,"Augstein, Rudolf",FDP,"",Nordrhein-Westfalen,7,Rudolf Augstein,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(7._Wahlperiode),ausgeschieden am 24. Januar 1973,1973-01-24,,
