statement,id,name,constituency_id,constituency,party_id,party,start_date,end_date,term
Q472742-CBD03279-D883-495D-8532-650E822C30A4,Q472742,Dick Roche,Q2380581,Wicklow,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q472742-EF9CCBC9-42B0-49C8-B296-EEF5DFD21CCB,Q472742,Dick Roche,Q2380581,Wicklow,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q472750-035F6EB9-EA15-4504-80CB-0777DEA1ED2C,Q472750,Batt O'Keeffe,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q472750-62198437-24E6-4F3F-BB0C-A8F92C30C688,Q472750,Batt O'Keeffe,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q472750-79AB5C43-7A91-4BFA-AF7F-C7363871B2CD,Q472750,Batt O'Keeffe,Q3147235,Cork North–West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q472750-91D9688C-9F27-4087-9F86-A674652BDF34,Q472750,Batt O'Keeffe,Q2635304,Cork South–Central,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q4756404-8C4FB3DE-020B-489A-B3B4-914C291FCF19,Q4756404,Andrew Boylan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q4756404-D33C9F24-11AB-499E-A54D-C3EBBA4DD28C,Q4756404,Andrew Boylan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q4756404-FB7CC561-8F35-498F-A9B2-F7807BBC4186,Q4756404,Andrew Boylan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q4756404-FFEE3871-89C9-4BBF-B7D2-F797CF3B2611,Q4756404,Andrew Boylan,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q4756838-67EFEC47-EA0B-471E-8077-A0A7E50B7822,Q4756838,Andrew Doyle,Q2380581,Wicklow,Q247135,Fine Gael,2016-03-10,"",32
Q4756838-935EFFB0-FF08-44A4-B83B-4619C971CDA2,Q4756838,Andrew Doyle,Q2380581,Wicklow,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q4756838-e661b2ac-4c2c-a246-e8a7-b89e913f90c9,Q4756838,Andrew Doyle,Q2380581,Wicklow,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q4766625-2C2DC1CD-B50C-4292-A4AD-1DCF36F4D0C9,Q4766625,Ann Phelan,Q3913273,Carlow–Kilkenny,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q4768236-1E3CDE91-47C5-49DB-9E57-AEEBD9C2F68C,Q4768236,Anne Colley,Q4429557,Dublin South,Q661973,Progressive Democrats,1987-03-10,1989-05-25,25
Q4768330-9F9669E3-3C25-4069-A785-60A5E5BB7141,Q4768330,Anne Ferris,Q2380581,Wicklow,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q4778602-95776B1B-7D35-4A5D-8CF0-AE4906EE1558,Q4778602,Aodhán Ó Ríordáin,Q2913560,Dublin North–Central,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q4799756-8CD63195-4614-4965-8AAA-C6CA47C1181B,Q4799756,Arthur Morgan,Q6689841,Louth,Q76382,Sinn Féin,2007-06-14,2011-02-01,30
Q4799756-9B549255-8646-4EE5-A935-E9B9F6FBD073,Q4799756,Arthur Morgan,Q6689841,Louth,Q76382,Sinn Féin,2002-06-06,2007-04-26,29
Q4800340-1A44A87F-C308-4FB9-B61B-694BBE94CAA3,Q4800340,Arthur Spring,Q6394603,Kerry North–West Limerick,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q4864100-E5059A05-5F54-4A2B-9207-CE580774CACD,Q4864100,Barry Cogan,Q5170803,Cork Mid,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q4864133-03B7A1BF-BB0C-48C5-8603-B3BC22683334,Q4864133,Barry Cowen,Q7079018,Offaly,Q216517,Fianna Fáil,2016-03-10,"",32
Q4864133-DF8F210E-EDB8-4728-B9A3-56F726753060,Q4864133,Barry Cowen,Q6487896,Laois–Offaly,Q216517,Fianna Fáil,2011-03-09,2016-02-03,31
Q4893027-026E86E3-6143-46BC-A6F0-A5E64DE7953C,Q4893027,Bernard Cowen,Q6487896,Laois–Offaly,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q4893027-2A828A61-F85E-4484-AE43-FDE6BA5330C4,Q4893027,Bernard Cowen,Q6487896,Laois–Offaly,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q4893027-30D754F4-2AF6-4BEE-8D05-48AD7B2318A5,Q4893027,Bernard Cowen,Q6487896,Laois–Offaly,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q4893027-5BD85D0C-86EB-491F-BC4F-F3B0A52AE683,Q4893027,Bernard Cowen,Q6487896,Laois–Offaly,Q216517,Fianna Fáil,1982-12-14,1984-01-24,24
Q4899405-1380D7C9-35D9-4616-B5F2-50E33DAFB6C6,Q4899405,Beverley Flynn,Q1869725,Mayo,Q327591,independent politician,1999-02-24,1999-11-03,28
Q4899405-1855BD20-3D6E-4FB7-8DEA-220BC4C522F9,Q4899405,Beverley Flynn,Q1869725,Mayo,Q327591,independent politician,2007-06-14,2008-04-08,30
Q4899405-285E7DB0-728C-4839-AB8B-34B27FE86DC6,Q4899405,Beverley Flynn,Q1869725,Mayo,Q216517,Fianna Fáil,1999-11-03,2001-04-11,28
Q4899405-325D3333-1657-4863-A792-C4FDA63967F3,Q4899405,Beverley Flynn,Q1869725,Mayo,Q216517,Fianna Fáil,2008-04-08,2011-02-01,30
Q4899405-3B254A13-847C-49F7-BC70-B8EF295A4389,Q4899405,Beverley Flynn,Q1869725,Mayo,Q216517,Fianna Fáil,1997-06-26,1999-02-24,28
Q4899405-4CEA38BB-0858-4273-B302-1D5E88F49DF5,Q4899405,Beverley Flynn,Q1869725,Mayo,Q327591,independent politician,2004-05-05,2007-04-26,29
Q4899405-52FCD99E-9D77-434A-9827-C23E49008DF2,Q4899405,Beverley Flynn,Q1869725,Mayo,Q327591,independent politician,2001-04-11,2002-04-25,28
Q4899405-EE0B1D97-BA0A-4727-89BB-186FACF8D5A1,Q4899405,Beverley Flynn,Q1869725,Mayo,Q216517,Fianna Fáil,2002-06-06,2004-05-05,29
Q4908585-2633E8AA-2A20-4B67-9455-055AA7804919,Q4908585,Bill Cotter,Q2701743,Cavan–Monaghan,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q4909946-49B935D2-D701-4790-BDCE-70F47712F1FC,Q4909946,Bill Loughnane,Q2570782,Clare,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q4909946-677973DF-9EE1-4BF1-8710-A357718CEFCA,Q4909946,Bill Loughnane,Q5126917,Clare–Galway South,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q4909946-C05CC6E5-38CC-49BB-A42A-CD675F510A8F,Q4909946,Bill Loughnane,Q2251639,Galway West,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q4909946-EBF2A279-5D73-42F0-9D27-13715A873E10,Q4909946,Bill Loughnane,Q2570782,Clare,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q4912830-04C34CDB-DC8A-441A-AB46-1576956BEAD1,Q4912830,Billy Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q4912830-5AF9AAC6-EC7F-469A-9A9D-788C18EC8062,Q4912830,Billy Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q4912830-CF00BED8-6924-4D32-B23B-737F417C6D13,Q4912830,Billy Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q4960207-4A120C52-83E6-47C5-81F5-F340481AB39F,Q4960207,Breeda Moynihan-Cronin,Q2408892,Kerry South,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q4960207-8429A270-23BE-4486-BD84-E6FC1DAFDDA9,Q4960207,Breeda Moynihan-Cronin,Q2408892,Kerry South,Q503614,Labour Party,1997-06-26,2002-04-25,28
Q4960207-B6D3046F-83F1-4476-8119-54C6BBEDE395,Q4960207,Breeda Moynihan-Cronin,Q2408892,Kerry South,Q503614,Labour Party,2002-06-06,2007-04-26,29
Q4960850-043B9EEB-7A10-41B4-9B5E-3BC3A34F2EE9,Q4960850,Brendan Crinion,Q6804304,Meath,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q4960850-85501D0C-241F-4FEC-85C4-232A4BE728EF,Q4960850,Brendan Crinion,Q6804304,Meath,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q4960850-BB483DF0-24AA-4589-81E5-1107C238BCA5,Q4960850,Brendan Crinion,Q6804304,Meath,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q4960906-57D8344B-EA52-4673-B3BE-1E969CBFEF84,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q4960906-6F992B65-8ED7-4925-A3BB-C654BBD2A9FE,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q4960906-8967DF97-6BA7-4990-BE38-6999452247A6,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q4960906-8BE3B847-18FE-41C5-B936-F01B10C7F0BB,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q4960906-99FDBB77-6927-4F62-B3A5-2282F2870A8B,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q4960906-B8B30048-F350-4067-B5DD-D3C4C987B168,Q4960906,Brendan Griffin,Q2739535,Tipperary South,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q4960914-02F73ADD-1A2B-467C-B253-6F428B9D4480,Q4960914,Brendan Halligan,Q5310971,Dublin South–West,Q503614,Labour Party,1976-06-10,1977-05-25,20
Q4960950-11E717E8-850E-4654-A53B-76E12FA23B1D,Q4960950,Brendan Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q4960950-54591D79-BDDC-4018-8B6F-51125C9F53F3,Q4960950,Brendan Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q4960950-79C1C91A-6CBA-4523-9F43-A41EEF4559AF,Q4960950,Brendan Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q4960950-85E6391E-9AC9-4A54-ADB7-6FF0D6CA5B43,Q4960950,Brendan Kenneally,Q2109423,Waterford,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q4960994-18072411-8F99-425D-9F33-9B23A242B8FD,Q4960994,Brendan McGahon,Q6689841,Louth,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q4960994-3ACC6BD4-803C-4022-AC32-F6FE1DE9F625,Q4960994,Brendan McGahon,Q6689841,Louth,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q4960994-42BFFF0F-5378-4296-BE2D-88D03D1C4FE9,Q4960994,Brendan McGahon,Q6689841,Louth,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q4960994-7EF63C5A-BD2A-4291-BD4B-332C428CE0DD,Q4960994,Brendan McGahon,Q6689841,Louth,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q4960994-A4AC3B0B-1711-47F5-9C93-F4D2D1BA28CD,Q4960994,Brendan McGahon,Q6689841,Louth,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q4961087-B2930CCA-03D2-4302-A17A-3991D785262D,Q4961087,Brendan Ryan,Q5310945,Dublin North,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q4961087-CF43997B-3740-4010-B02F-C00A0BCD351B,Q4961087,Brendan Ryan,Q20620587,Dublin Fingal,Q503614,Labour Party,2016-03-10,"",32
Q4961106-3692D498-BC27-4D5E-80EF-5D86B68B445F,Q4961106,Brendan Toal,Q6897889,Monaghan,Q247135,Fine Gael,1973-11-27,1977-05-25,20
Q4963751-B2F84FB3-834C-459A-A02F-841731CFA5C6,Q4963751,Brian Fitzgerald,Q6804304,Meath,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q4963756-A6268F44-22B1-4FCD-BA1E-0AFE6CB01B68,Q4963756,Brian Fleming,Q5310999,Dublin West,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q4963756-BAEE2A79-8AD8-4FAF-9BDD-8730BCBA74A6,Q4963756,Brian Fleming,Q5310999,Dublin West,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q4963985-085674b0-4ecb-9bb6-5b46-46651eb1a834,Q4963985,Brian Hayes,Q5310971,Dublin South–West,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q4963985-31c40090-4626-239d-21d8-e90a61c72f73,Q4963985,Brian Hayes,Q5310971,Dublin South–West,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q4963985-8C923D28-7852-4988-AAE4-98B470C1AC5F,Q4963985,Brian Hayes,Q5310971,Dublin South–West,Q247135,Fine Gael,2011-03-09,2014-05-26,31
Q4964053-0D052CB3-9487-4AC3-B872-23164A5124EB,Q4964053,Brian Hillery,Q5320426,Dún Laoghaire,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q4965374-138E11E5-A5E7-42C4-9601-218BCB5C0F3D,Q4965374,Brian Stanley,Q6487896,Laois–Offaly,Q76382,Sinn Féin,2011-03-09,2016-02-03,31
Q4965374-96A790E2-2EAF-4661-BB4D-156B90D1D41E,Q4965374,Brian Stanley,Q6487881,Laois,Q76382,Sinn Féin,2016-03-10,"",32
Q4965428-85A9EC6D-50E8-4EF6-A801-DDD69140014F,Q4965428,Brian Swift,Q2109423,Waterford,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q5034361-259BED1D-719C-415A-93DF-3431F54622C3,Q5034361,Caoimhghín Ó Caoláin,Q2701743,Cavan–Monaghan,Q76382,Sinn Féin,2011-03-09,2016-02-03,31
Q5034361-3c888df9-43e5-59d0-711e-ccec4d60cb04,Q5034361,Caoimhghín Ó Caoláin,Q2701743,Cavan–Monaghan,Q76382,Sinn Féin,1997-06-26,2002-04-25,28
Q5034361-5789faec-4ac2-05ae-3662-7cfa156331a0,Q5034361,Caoimhghín Ó Caoláin,Q2701743,Cavan–Monaghan,Q76382,Sinn Féin,2002-06-06,2007-04-26,29
Q5034361-B7561307-19B1-4AA5-9ECA-8A5AF85D53F6,Q5034361,Caoimhghín Ó Caoláin,Q2701743,Cavan–Monaghan,Q76382,Sinn Féin,2016-03-10,"",32
Q5034361-f71a0ad7-4efb-b5a2-d112-5976e7c0bf14,Q5034361,Caoimhghín Ó Caoláin,Q2701743,Cavan–Monaghan,Q76382,Sinn Féin,2007-06-14,2011-02-01,30
Q5039191-89EB336A-2F82-4A27-86CA-48A95E017E0A,Q5039191,Carey Joyce,Q16951667,Cork East,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5046195-AB677606-B1F5-4AF3-8209-BF11DE28ECBF,Q5046195,Carrie Acheson,Q2739535,Tipperary South,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5052026-6072769E-5CED-414D-BE2A-6E16394C2FC3,Q5052026,Cathal Coughlan,Q2669879,Donegal South–West,Q216517,Fianna Fáil,1983-05-13,1986-06-21,24
Q5052598-83D3B670-AA59-496D-BB87-2CD49D278C0B,Q5052598,Catherine Connolly,Q2251639,Galway West,Q327591,independent politician,2016-03-10,"",32
Q5052836-498FFB33-05E9-493F-AA87-44FD1F61F245,Q5052836,Catherine Murphy,Q6406731,Kildare North,Q327591,independent politician,2011-03-09,2015-07-15,31
Q5052836-84ab1170-48c5-1187-2404-449e1db9682a,Q5052836,Catherine Murphy,Q6406731,Kildare North,Q20682633,Social Democrats,2015-07-15,2016-02-03,31
Q5052836-DCD39463-57D8-4BC5-85E9-DC6B204FB091,Q5052836,Catherine Murphy,Q6406731,Kildare North,Q20682633,Social Democrats,2016-03-10,"",32
Q5052836-fc1ffba9-4114-17a7-a42c-18216d3b3095,Q5052836,Catherine Murphy,Q6406731,Kildare North,Q327591,independent politician,2005-03-11,2007-04-26,29
Q5058008-FE0E9409-DB24-4741-BBF5-1920477BF341,Q5058008,Celia Lynch,Q2913560,Dublin North–Central,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q5085220-4F68E90E-5196-4D47-983D-12A052DA3461,Q5085220,Charlie McConalogue,Q2566127,Donegal North–East,Q216517,Fianna Fáil,2011-03-09,2016-02-03,31
Q5085220-E28D3EB0-9CF2-4B6F-8A95-877E432415AC,Q5085220,Charlie McConalogue,Q5295599,Donegal,Q216517,Fianna Fáil,2016-03-10,"",32
Q5085319-BC7D6EB1-3A40-4C4F-8765-64B811E89270,Q5085319,Charlie O'Connor,Q5310971,Dublin South–West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q5085319-BD3121D3-C4A8-4E94-AC9F-CD7CFB67198D,Q5085319,Charlie O'Connor,Q5310971,Dublin South–West,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q5105734-D5FE55FB-BD72-4DFF-8A57-05766F62771E,Q5105734,Chris Andrews,Q5310970,Dublin South–East,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q5106553-2CD39744-A6F0-4956-BB3C-0A6EE36A26EC,Q5106553,Chris Flood,Q5310971,Dublin South–West,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q5106553-36CC6B4C-105E-4946-9BFF-6B61EB27E42F,Q5106553,Chris Flood,Q5310971,Dublin South–West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q5106553-4C5E6C64-7305-4A34-9DC9-65ED58E6D289,Q5106553,Chris Flood,Q5310971,Dublin South–West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q5106553-DAE4F56A-BAED-4ABB-8D16-2DD971CACC41,Q5106553,Chris Flood,Q5310971,Dublin South–West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q5113670-EB1E692E-E007-409E-866F-DE57E1B10BEE,Q5113670,Christy O'Sullivan,Q2746787,Cork South–West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q5119115-007D2FB5-FBB1-42D6-8552-8E03B886A853,Q5119115,Ciara Conway,Q2109423,Waterford,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q5119177-5F074FF9-BF9E-412B-BBC3-F9F5C5EBED6A,Q5119177,Ciarán Lynch,Q2635304,Cork South–Central,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q5119177-a3424669-4e72-b7e5-921e-b233dd25a890,Q5119177,Ciarán Lynch,Q2635304,Cork South–Central,Q503614,Labour Party,2007-06-14,2011-02-01,30
Q5119184-289CBA53-A690-40B0-9B25-F3C196E3B3FF,Q5119184,Ciarán Murphy,Q2380581,Wicklow,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q5119184-4C76866B-AEAE-44FF-B14D-28CD2832BF76,Q5119184,Ciarán Murphy,Q2380581,Wicklow,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q5119184-A7C48E29-FE9F-4DC0-B60B-F054DD87467D,Q5119184,Ciarán Murphy,Q2380581,Wicklow,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q5119184-EBCE33EA-099B-49EC-8C72-D4AB448B2F93,Q5119184,Ciarán Murphy,Q2380581,Wicklow,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5131303-7D38C328-0972-4D99-B0D6-378408F4220E,Q5131303,Clement Coughlan,Q5295599,Donegal,Q216517,Fianna Fáil,1980-11-06,1981-05-21,21
Q5131303-D15F327C-E939-479A-AE59-2447772A2904,Q5131303,Clement Coughlan,Q2669879,Donegal South–West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q5131303-E86F329E-AE74-4BCD-9CED-9F855DFE712A,Q5131303,Clement Coughlan,Q2669879,Donegal South–West,Q216517,Fianna Fáil,1982-12-14,1983-02-01,24
Q5131303-F6D91340-4104-402C-AC0F-25EF92162257,Q5131303,Clement Coughlan,Q2669879,Donegal South–West,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5147676-292C6829-77DF-49CC-B301-605074A4CCAC,Q5147676,Colm Hilliard,Q6804304,Meath,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q5147676-2E349042-E822-4604-BCAF-C80A9F362A6D,Q5147676,Colm Hilliard,Q6804304,Meath,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q5147676-C294723C-AB3F-43F4-BDD6-EDD1B833564E,Q5147676,Colm Hilliard,Q6804304,Meath,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q5147676-CF889578-CFE6-48AC-9BB4-38CBF427992A,Q5147676,Colm Hilliard,Q6804304,Meath,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q5147676-EFFEF1E8-6824-4013-A825-B973A7A489F1,Q5147676,Colm Hilliard,Q6804304,Meath,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q5147686-1800f925-44e2-1f2b-2b9e-0498c2d61689,Q5147686,Colm Keaveney,Q4568022,Galway East,Q327591,independent politician,2012-12-13,2013-12-03,31
Q5147686-7839fe4d-4e5e-cbe9-db93-f8c5be4cf7db,Q5147686,Colm Keaveney,Q4568022,Galway East,Q216517,Fianna Fáil,2013-12-03,2016-02-03,31
Q5147686-DF47BB7F-7A0F-477A-BCAD-49C68D36F839,Q5147686,Colm Keaveney,Q4568022,Galway East,Q503614,Labour Party,2011-03-09,2012-12-13,31
Q5162247-2741DA84-E519-4E04-997B-726136A9EEC3,Q5162247,Conor Lenihan,Q5310971,Dublin South–West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q5162247-3C2238C4-32CB-4C7E-8362-A635181F4FC2,Q5162247,Conor Lenihan,Q5310971,Dublin South–West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q5162247-B7226954-5FD4-4A5E-8D84-A610C850F6B7,Q5162247,Conor Lenihan,Q5310971,Dublin South–West,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q5200376-C0D9C98B-7C86-4369-8AD1-EC61F983FEE3,Q5200376,Cyprian Brady,Q2622823,Dublin Central,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q5214427-5D1F51F0-BCF9-47B1-BB84-4C92F200CDF7,Q5214427,Dan Spring,Q2542999,Kerry North,Q503614,Labour Party,1973-03-14,1977-05-25,20
Q5214427-D2253DF3-79FD-4393-9F24-7632733BAB1B,Q5214427,Dan Spring,Q2542999,Kerry North,Q503614,Labour Party,1977-07-05,1981-05-21,21
Q5214548-07AF7FED-F2C9-4FA1-B73B-F723E263DD79,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q5214548-50DFEF87-9106-4B2E-89D5-04223CBC9784,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q5214548-8CF2960E-5229-4251-8946-58E9060A2142,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q5214548-A72B42F1-55AE-4C61-B2A1-26182E107430,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q5214548-B0201F1D-7D4B-422F-BEC4-6B8395C3E923,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q5214548-E33601A6-F0DF-4C2B-9D7D-53A55F500B50,Q5214548,Dan Wallace,Q2357143,Cork North–Central,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q5221987-87532CCA-7EC6-4DA0-9021-F8D9017C48E8,Q5221987,Dara Murphy,Q2357143,Cork North–Central,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q5221987-AD018BB8-67F6-4120-9EA4-F056F4A3EED6,Q5221987,Dara Murphy,Q2357143,Cork North–Central,Q247135,Fine Gael,2016-03-10,"",32
Q5232711-746BEE3C-3710-4823-AF52-7DD1741EC944,Q5232711,David Cullinane,Q2109423,Waterford,Q76382,Sinn Féin,2016-03-10,"",32
Q5237644-29881F90-FF5E-49EF-ADBA-BA82526EBC01,Q5237644,David Molony,Q3083080,Tipperary North,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q5237644-86B131B0-2A1F-42A1-A7CB-3398DB8799D4,Q5237644,David Molony,Q3083080,Tipperary North,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q5237644-9AADC1FD-27CC-425A-A347-24DA2D077DBA,Q5237644,David Molony,Q3083080,Tipperary North,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q5240407-5A44B620-1CC3-4CE6-B21B-35BE8217FBA1,Q5240407,David Thornley,Q2531985,Dublin North–West,Q503614,Labour Party,1973-03-14,1977-05-25,20
Q5249319-67473A28-C8ED-4F14-AE3B-0BFF0F57A917,Q5249319,Declan Bree,Q7540532,Sligo–Leitrim,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q5249331-54B213E5-C732-48EB-A092-B50FC4AC3C97,Q5249331,Declan Costello,Q5310971,Dublin South–West,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q5257240-3556A73E-9CE5-4AF3-B031-5A828293DF30,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q5257240-5EE83825-81D5-4218-8808-424FDFE3A16E,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1997-06-26,2000-02-09,28
Q5257240-6E483709-2676-432C-A35F-D5EC69817921,Q5257240,Denis Foley,Q2542999,Kerry North,Q327591,independent politician,2000-02-09,2002-04-25,28
Q5257240-8580286F-1173-427F-A8D4-6C1FB4C453C3,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5257240-88C96C80-D96B-4650-874C-64E94715EA7F,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q5257240-F0F66244-CEBC-49D0-B0AE-DC4098BF08F8,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q5257240-F3090C74-DDA9-4916-A8AD-E13C12C97533,Q5257240,Denis Foley,Q2542999,Kerry North,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q5257298-4C29DF84-B644-4422-ADEF-2D36CB02053C,Q5257298,Denis Jones,Q2537687,Limerick West,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q5257360-150336FF-597B-4ABE-8DF9-5B1A995ACEAF,Q5257360,Denis Lyons,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q5257360-4DE1AD4F-ACA0-44B2-B718-265258FDA25F,Q5257360,Denis Lyons,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q5257360-9265820D-3D1C-40D5-8987-D4F458E1C60B,Q5257360,Denis Lyons,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q5257360-C9734508-E4C9-4FB6-BC9D-AB6B1CF1DDCD,Q5257360,Denis Lyons,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
